12:55:44 - 0 record - 0 second
12:55:54 - 10000 records - 10.306 seconds
12:56:05 - 20000 records - 21.101 seconds
12:56:37 - 30000 records - 53.397 seconds
12:58:04 - 40000 records - 140.539 seconds
13:00:03 - 50000 records - 259.751 seconds
13:02:43 - 60000 records - 418.875 seconds
13:05:21 - 70000 records - 577.456 seconds
13:08:14 - 80000 records - 749.913 seconds
13:11:33 - 90000 records - 949.056 seconds
13:13:35 - 100000 records - 1071.599 seconds
13:15:42 - 110000 records - 1198.743 seconds
13:15:42 - 110000 records - 1198.743 seconds (completed)
