12:55:44 - 0 record - 0 second
12:55:54 - 10000 records - 9.894 seconds
12:56:04 - 20000 records - 20.683 seconds
12:56:37 - 30000 records - 53.365 seconds
12:58:04 - 40000 records - 140.557 seconds
13:00:03 - 50000 records - 259.534 seconds
13:02:43 - 60000 records - 419.012 seconds
13:05:21 - 70000 records - 577.474 seconds
13:08:15 - 80000 records - 750.774 seconds
13:11:34 - 90000 records - 949.752 seconds
13:13:36 - 100000 records - 1072.526 seconds
13:15:44 - 110000 records - 1200.027 seconds
13:15:44 - 110000 records - 1200.027 seconds (completed)
