12:55:44 - 0 record - 0 second
12:55:54 - 10000 records - 10.177 seconds
12:56:04 - 20000 records - 20.392 seconds
12:56:36 - 30000 records - 52.773 seconds
12:57:51 - 40000 records - 127.457 seconds
12:59:40 - 50000 records - 236.085 seconds
13:02:31 - 60000 records - 406.904 seconds
13:05:20 - 70000 records - 576.196 seconds
13:08:14 - 80000 records - 749.901 seconds
13:11:32 - 90000 records - 948.332 seconds
13:13:35 - 100000 records - 1071.711 seconds
13:15:43 - 110000 records - 1199.279 seconds
13:15:43 - 110000 records - 1199.279 seconds (completed)
