12:28:37 - 0 record - 0 second
12:28:44 - 10000 records - 6.547 seconds
12:28:51 - 20000 records - 13.349 seconds
12:28:58 - 30000 records - 20.311 seconds
12:29:05 - 40000 records - 27.555 seconds
12:29:22 - 50000 records - 44.382 seconds
12:29:46 - 60000 records - 68.961 seconds
12:30:18 - 70000 records - 100.402 seconds
12:30:57 - 80000 records - 139.172 seconds
12:31:53 - 90000 records - 195.78 seconds
12:32:26 - 100000 records - 228.279 seconds
12:33:43 - 110000 records - 306.08 seconds
12:34:52 - 120000 records - 374.342 seconds
12:36:12 - 130000 records - 454.59 seconds
12:37:36 - 140000 records - 538.12 seconds
12:38:55 - 150000 records - 618.076 seconds
12:40:23 - 160000 records - 705.59 seconds
12:41:52 - 170000 records - 795.004 seconds
12:43:35 - 180000 records - 897.574 seconds
12:44:56 - 190000 records - 978.719 seconds
12:45:57 - 200000 records - 1039.922 seconds
12:47:31 - 210000 records - 1133.788 seconds
12:48:38 - 220000 records - 1200.548 seconds
12:48:38 - 220000 records - 1200.548 seconds (completed)
